/github/workspace/fsh-generated/resources/ImplementationGuide-my-ig.json: line 0, col 0, Error - Conformance resource /github/workspace/fsh-generated/resources/ImplementationGuide-my-ig.json - the canonical URL (http://example.com/fhir/example/ImplementationGuide/my-ig) does not match the URL (http://example.com/fhir/example) (INVALID)
/github/workspace/fsh-generated/resources/ImplementationGuide-my-ig.json: line 0, col 0, Error - Resource id/url mismatch: my-ig/http://example.com/fhir/example (INVARIANT)
/github/workspace/fsh-generated/resources/ImplementationGuide-my-ig.json: line 0, col 0, Error - URL Mismatch http://example.com/fhir/example/ImplementationGuide/my-ig vs http://example.com/fhir/example (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-AD.json: line 1, col 6690, Warning - value should not start or finish with whitespace ' Address ' (INVALID)
/github/workspace/fsh-generated/resources/StructureDefinition-AD.json: line 1, col 9547, Warning - value should not start or finish with whitespace ' Address ' (INVALID)
/github/workspace/fsh-generated/resources/StructureDefinition-AD.json: line 0, col 0, Warning - The Implementation Guide contains no examples for this data type profile (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-BL.json: line 1, col 6783, Warning - value should not start or finish with whitespace ' Boolean ' (INVALID)
/github/workspace/fsh-generated/resources/StructureDefinition-BL.json: line 1, col 9733, Warning - value should not start or finish with whitespace ' Boolean ' (INVALID)
/github/workspace/fsh-generated/resources/StructureDefinition-BL.json: line 0, col 0, Warning - The Implementation Guide contains no examples for this data type profile (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-CD.json: line 1, col 6983, Warning - value should not start or finish with whitespace ' coded ' (INVALID)
/github/workspace/fsh-generated/resources/StructureDefinition-CD.json: line 1, col 10124, Warning - value should not start or finish with whitespace ' coded ' (INVALID)
/github/workspace/fsh-generated/resources/StructureDefinition-CD.json: line 0, col 0, Warning - The Implementation Guide contains no examples for this data type profile (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-Class.json: line 1, col 6759, Warning - value should not start or finish with whitespace ' group ' (INVALID)
/github/workspace/fsh-generated/resources/StructureDefinition-Class.json: line 1, col 12302, Warning - value should not start or finish with whitespace ' group ' (INVALID)
/github/workspace/fsh-generated/resources/StructureDefinition-Class.json: line 0, col 0, Warning - The Implementation Guide contains no examples for this data type profile (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DT.json: line 1, col 6871, Warning - value should not start or finish with whitespace ' Date ' (INVALID)
/github/workspace/fsh-generated/resources/StructureDefinition-DT.json: line 1, col 9915, Warning - value should not start or finish with whitespace ' Date ' (INVALID)
/github/workspace/fsh-generated/resources/StructureDefinition-DT.json: line 0, col 0, Warning - The Implementation Guide contains no examples for this data type profile (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-ED.json: line 1, col 6939, Warning - value should not start or finish with whitespace ' Encapsulated data ' (INVALID)
/github/workspace/fsh-generated/resources/StructureDefinition-ED.json: line 1, col 10025, Warning - value should not start or finish with whitespace ' Encapsulated data ' (INVALID)
/github/workspace/fsh-generated/resources/StructureDefinition-ED.json: line 0, col 0, Warning - The Implementation Guide contains no examples for this data type profile (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-II.json: line 1, col 7157, Warning - value should not start or finish with whitespace ' identifier ' (INVALID)
/github/workspace/fsh-generated/resources/StructureDefinition-II.json: line 1, col 10466, Warning - value should not start or finish with whitespace ' identifier ' (INVALID)
/github/workspace/fsh-generated/resources/StructureDefinition-II.json: line 0, col 0, Warning - The Implementation Guide contains no examples for this data type profile (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2765281, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2766070, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2768003, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2770853, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2771776, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2772745, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2773804, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2774803, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2775639, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2776442, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2778389, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2781253, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2782017, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2782956, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2784048, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2784926, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2785853, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2786569, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2787292, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2789159, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2791943, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2792865, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2793588, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2794532, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2795245, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2796148, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2797098, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2797849, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2799106, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2800156, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2800809, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2801490, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2803315, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2806057, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2806783, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2807788, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2808524, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2809787, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2811129, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2811730, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2812292, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2812987, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2813696, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2815549, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2818319, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2819220, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2819922, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2820845, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2821537, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2822419, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2823348, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2824078, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2825314, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2826343, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2827014, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2827707, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2829544, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2832298, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2833274, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2834218, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2835049, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2836291, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2837028, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2837765, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2839646, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2842444, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2843171, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2843903, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2844597, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2845304, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2847155, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2849923, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2850703, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2851354, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2851966, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2852637, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2853221, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2853876, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2854780, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2855751, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2856454, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2857214, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2857965, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2859860, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2862672, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2863361, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2864045, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2864784, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2865521, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2867402, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2870200, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2871002, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2872020, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2872700, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2873451, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2874196, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2876085, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2878891, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2879602, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2880276, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2881088, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2881875, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2883806, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2886654, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2887520, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2888198, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2889057, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2890045, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2890948, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2891784, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2892587, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2894534, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2897398, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-MedicinalProduct.json: line 1, col 2898342, Warning - Constraint failed: eld-20: 'Element names should be simple alphanumerics with a max of 64 characters, or code generation tools may be broken' (INVARIANT)
